Country,Sector,Year,EducationLevel,Avg_PreAI,Avg_PostAI,Avg_Automation_Impact,Avg_AI_Role_Jobs,Avg_ReskillingPrograms,Avg_EconomicImpact,Avg_SectorGrowth
Germany,Healthcare,2021,Unknown,5.752857143,5.754285714,0.305102041,2774.816327,542.0,0.345510204,2.770204082
Germany,Healthcare,2022,Unknown,6.134545455,5.954545455,0.292727273,3050.409091,499.4772727,0.242272727,1.992045455
Germany,Healthcare,2022,Master,2.918571429,7.485714286,0.48,919.8571429,547.1428571,0.362857143,1.225714286
Germany,Healthcare,2022,Bachelor,10.093125,5.733125,0.251875,3190.4375,611.9375,0.174375,2.150625
Germany,Healthcare,2022,High School,4.128666667,7.848666667,0.338666667,2886.666667,661.3333333,0.199333333,2.203333333
Germany,Healthcare,2022,PhD,5.790666667,8.722666667,0.278,2131.0,784.2666667,0.228,2.886
Germany,Healthcare,2023,High School,6.975,5.605,0.261428571,2386.0,578.2142857,0.145,2.104285714
Germany,Healthcare,2023,Master,6.957647059,3.117058824,0.327647059,2184.294118,626.5882353,0.412941176,2.143529412
Germany,Healthcare,2023,Unknown,4.354651163,4.702325581,0.268837209,2361.581395,702.9534884,0.193255814,2.886046512
Germany,Healthcare,2023,Bachelor,9.748333333,5.675,0.088333333,652.1666667,818.5,0.413333333,2.503333333
Germany,Healthcare,2023,PhD,3.334615385,7.496153846,0.298461538,4080.923077,562.0769231,0.219230769,1.144615385
Germany,Healthcare,2024,PhD,2.081818182,8.170909091,0.187272727,2596.727273,888.4545455,0.218181818,2.376363636
Germany,Healthcare,2024,Master,5.87,4.027777778,0.401111111,3105.055556,462.2222222,0.161111111,1.478888889
Germany,Healthcare,2024,Bachelor,3.832857143,5.414285714,0.135714286,1163.857143,487.5714286,0.435714286,1.245714286
Germany,Healthcare,2024,High School,0.0,2.033333333,0.251666667,1552.5,1328.333333,0.095,2.61
Germany,Healthcare,2024,Unknown,6.526666667,5.771538462,0.243846154,2882.230769,626.5128205,0.252307692,2.724615385
Germany,Healthcare,2025,PhD,7.593333333,4.204,0.222,3183.133333,879.6,0.314,3.138
Germany,Healthcare,2025,Master,6.714166667,5.139166667,0.188333333,2542.416667,593.9166667,0.429166667,2.479166667
Germany,Healthcare,2025,High School,11.67333333,9.796666667,0.102222222,2849.666667,699.4444444,0.278888889,6.174444444
Germany,Healthcare,2025,Bachelor,3.712857143,10.03285714,0.295,5229.785714,681.7857143,0.377857143,2.16
Germany,Healthcare,2025,Unknown,5.26097561,6.443414634,0.299512195,2482.487805,502.7560976,0.305121951,2.874390244
Germany,IT,2010,Unknown,6.658444444,6.930888889,0.303111111,2915.511111,644.1777778,0.320444444,2.346888889
Germany,IT,2010,PhD,6.614,10.082,0.115,2030.1,783.0,0.163,1.468
Germany,IT,2010,Bachelor,8.510666667,4.242,0.388666667,3230.4,357.6,0.272,2.729333333
Germany,IT,2010,High School,3.55,6.337142857,0.371428571,4057.714286,642.7142857,0.051428571,2.912857143
Germany,IT,2010,Master,9.170909091,4.826363636,0.497272727,2732.0,691.5454545,0.173636364,1.894545455
Germany,IT,2011,High School,4.588461538,3.061538462,0.243846154,1838.461538,858.2307692,0.228461538,3.473846154
Germany,IT,2011,Bachelor,7.8725,5.945,0.23125,563.5,924.0,0.1975,4.33625
Germany,IT,2011,PhD,9.319230769,5.468461538,0.415384615,2150.538462,651.4615385,0.154615385,3.528461538
Germany,IT,2011,Unknown,8.055681818,5.111136364,0.298863636,2338.136364,449.4545455,0.2775,2.756136364
Germany,IT,2011,Master,7.86,5.752,0.198,2726.0,778.6,0.304,1.244
Germany,IT,2012,Bachelor,2.112,2.686,0.287,1948.1,936.6,0.338,2.428
Germany,IT,2012,Master,4.910769231,9.605384615,0.355384615,1977.846154,693.5384615,0.150769231,2.143076923
Germany,IT,2012,Unknown,5.123870968,6.347741935,0.304516129,3067.903226,729.1612903,0.254516129,3.168064516
Germany,IT,2012,High School,7.754615385,5.992307692,0.216923077,2283.153846,1121.769231,0.240769231,0.777692308
Germany,IT,2012,PhD,8.004285714,4.167857143,0.203571429,3394.571429,697.7857143,0.300714286,3.312857143
Germany,IT,2013,PhD,4.582222222,2.65,0.39,1967.111111,675.7777778,0.335555556,2.218888889
Germany,IT,2013,Unknown,5.44,6.175909091,0.254090909,2665.636364,663.4090909,0.217727273,3.253409091
Germany,IT,2013,High School,8.566666667,6.47,0.0,7227.333333,0.0,0.29,0.843333333
Germany,IT,2013,Bachelor,4.55,8.35,0.422857143,231.0,769.4285714,0.265714286,4.457142857
Germany,IT,2013,Master,9.508181818,5.625454545,0.22,2691.727273,1098.0,0.330909091,2.318181818
Germany,IT,2014,Master,9.667,7.456,0.282,893.3,497.3,0.144,1.463
Germany,IT,2014,Bachelor,6.932,7.59,0.258,2493.8,372.8,0.153,1.903
Germany,IT,2014,Unknown,4.741632653,5.892857143,0.264693878,2806.265306,578.122449,0.133061224,2.515306122
Germany,IT,2014,PhD,3.8675,5.880833333,0.231666667,1523.833333,732.4166667,0.305833333,2.763333333
Germany,IT,2014,High School,5.513,5.437,0.402,3372.2,565.8,0.31,2.326
Germany,IT,2015,Unknown,7.417884615,6.685769231,0.226923077,1863.865385,513.2307692,0.228076923,2.188269231
Germany,IT,2015,Master,3.74,5.483333333,0.168333333,3334.833333,198.1666667,0.443333333,1.625
Germany,IT,2015,High School,6.356666667,6.477777778,0.298888889,960.0,619.4444444,0.331111111,6.083333333
Germany,IT,2015,PhD,4.947,4.916,0.251,1347.4,773.9,0.423,2.706
Germany,IT,2015,Bachelor,7.111666667,5.368333333,0.1725,3146.083333,414.5,0.308333333,2.949166667
Germany,IT,2016,Bachelor,3.436428571,5.145714286,0.347857143,3400.928571,716.1428571,0.266428571,3.197857143
Germany,IT,2016,Unknown,5.94326087,7.016304348,0.281304348,2396.76087,701.1956522,0.190869565,2.224130435
Germany,IT,2016,High School,2.78,0.0,0.115,925.5,771.0,0.145,0.0
Germany,IT,2016,Master,4.073333333,9.815833333,0.234166667,3314.75,555.5,0.184166667,2.936666667
Germany,IT,2016,PhD,10.58333333,2.811666667,0.125,3010.5,0.0,0.311666667,2.671666667
Germany,IT,2017,Bachelor,6.502631579,5.886842105,0.35,2272.0,439.3157895,0.310526316,2.009473684
Germany,IT,2017,PhD,4.057857143,7.285,0.162857143,1227.214286,803.0,0.299285714,3.092857143
Germany,IT,2017,Unknown,5.732222222,5.595,0.281481481,2363.425926,632.9444444,0.271851852,2.50037037
Germany,IT,2017,Master,7.728181818,6.894545455,0.118181818,3576.363636,689.8181818,0.269090909,2.316363636
Germany,IT,2017,High School,4.92,1.194,0.29,3175.0,592.8,0.14,1.954
Germany,IT,2018,Bachelor,7.483571429,5.836428571,0.275,3438.5,922.5714286,0.194285714,2.592142857
Germany,IT,2018,Master,5.75,9.835454545,0.380909091,3180.0,676.0909091,0.249090909,1.940909091
Germany,IT,2018,PhD,2.318461538,6.143846154,0.374615385,1402.0,644.3076923,0.232307692,2.044615385
Germany,IT,2018,High School,7.296666667,4.830666667,0.212,2191.8,500.4666667,0.191333333,3.024
Germany,IT,2018,Unknown,5.159272727,7.532909091,0.291090909,2353.090909,802.1454545,0.256,2.566181818
Germany,IT,2019,Unknown,6.292258065,6.452903226,0.230645161,2775.935484,650.3225806,0.230645161,2.685483871
Germany,IT,2019,Bachelor,9.62375,4.43,0.34125,1102.0,72.0,0.48125,3.28
Germany,IT,2019,PhD,5.235,3.386666667,0.41,3575.833333,764.6666667,0.041666667,2.703333333
Germany,IT,2019,High School,6.738461538,8.516923077,0.406923077,2444.384615,683.3076923,0.198461538,2.154615385
Germany,IT,2019,Master,6.912,7.675,0.148,3160.6,203.2,0.186,2.73
Germany,IT,2020,Unknown,5.652325581,6.506744186,0.253488372,2504.44186,625.7209302,0.25627907,1.533023256
Germany,IT,2020,High School,4.386666667,4.638333333,0.261666667,3756.333333,800.4166667,0.22,1.043333333
Germany,IT,2020,PhD,3.725454545,4.283636364,0.34,2102.727273,521.6363636,0.336363636,3.372727273
Germany,IT,2020,Master,6.555454545,4.990909091,0.353636364,3365.545455,567.8181818,0.208181818,3.95
Germany,IT,2020,Bachelor,6.217142857,6.607857143,0.295714286,1963.214286,876.7142857,0.395714286,2.469285714
Germany,IT,2021,PhD,6.97,8.653333333,0.326666667,3291.666667,793.3333333,0.108333333,1.646666667
Germany,IT,2021,Bachelor,5.74125,3.430625,0.243125,2032.25,843.5,0.303125,2.004375
Germany,IT,2021,High School,8.56625,4.0375,0.4125,4898.25,610.5,0.33625,3.3
Germany,IT,2021,Master,12.0,10.55,0.556666667,2558.666667,0.0,0.413333333,4.883333333
Germany,IT,2021,Unknown,6.533958333,8.089583333,0.307083333,3190.604167,680.7916667,0.367708333,2.557916667
Germany,IT,2022,PhD,5.82,6.961111111,0.22,3158.333333,739.0,0.331111111,1.218888889
Germany,IT,2022,Bachelor,2.5075,6.695833333,0.264166667,3683.5,610.25,0.3,3.354166667
Germany,IT,2022,Unknown,6.388139535,4.945116279,0.268604651,2722.697674,565.2093023,0.306744186,3.146744186
Germany,IT,2022,High School,5.2625,6.96125,0.4425,5129.0,894.125,0.34125,3.16625
Germany,IT,2022,Master,4.486,5.084,0.35,3643.5,710.5,0.322,1.87
Germany,IT,2023,Master,1.954444444,3.248888889,0.432222222,1412.333333,917.8888889,0.096666667,3.085555556
Germany,IT,2023,High School,4.671818182,6.917272727,0.31,2279.545455,618.6363636,0.35,3.274545455
Germany,IT,2023,PhD,5.632352941,6.062941176,0.354117647,2274.470588,741.9411765,0.188823529,2.372352941
Germany,IT,2023,Bachelor,5.995625,4.80625,0.220625,2397.125,558.8125,0.12125,2.554375
Germany,IT,2023,Unknown,6.998888889,5.728444444,0.295111111,2738.644444,540.2444444,0.279555556,2.421333333
Germany,IT,2024,High School,4.954285714,6.572857143,0.032857143,3127.0,711.7142857,0.261428571,4.165714286
Germany,IT,2024,Unknown,5.05,6.369393939,0.297575758,2162.424242,628.3636364,0.278787879,2.476666667
Germany,IT,2024,Bachelor,6.834,3.323,0.423,3891.9,449.8,0.166,1.718
Germany,IT,2024,Master,6.006153846,8.676153846,0.098461538,2236.0,465.0,0.332307692,3.143076923
Germany,IT,2024,PhD,3.902,8.488,0.376,3745.2,531.8,0.191333333,3.642666667
Germany,IT,2025,Unknown,5.26787234,7.14893617,0.257234043,3402.829787,507.7234043,0.340851064,1.76893617
Germany,IT,2025,PhD,8.586666667,6.125,0.206666667,1719.5,1174.666667,0.195,2.453333333
Germany,IT,2025,Bachelor,8.537,4.582,0.393,2448.9,797.5,0.312,3.218
Germany,IT,2025,High School,6.16,7.748333333,0.1025,5798.0,684.3333333,0.3425,2.785
Germany,IT,2025,Master,5.819166667,5.556666667,0.36,1538.416667,579.0,0.253333333,3.3925
Germany,Manufacturing,2010,High School,5.82,4.766153846,0.456923077,3637.307692,499.0,0.252307692,1.21
Germany,Manufacturing,2010,Bachelor,6.741111111,4.795555556,0.2,2066.666667,248.3333333,0.225555556,1.394444444
Germany,Manufacturing,2010,Master,4.986666667,0.0,0.166666667,3282.0,846.0,0.136666667,0.963333333
Germany,Manufacturing,2010,PhD,7.487142857,8.425714286,0.437142857,2115.285714,234.7142857,0.402857143,4.535714286
Germany,Manufacturing,2010,Unknown,6.467,5.1695,0.259,2841.475,604.5,0.28575,1.9795
Germany,Manufacturing,2011,Master,7.158,3.31,0.182,1521.0,219.4,0.016,0.0
Germany,Manufacturing,2011,Bachelor,8.491111111,5.787777778,0.222222222,2468.444444,284.3333333,0.26,1.903333333
Germany,Manufacturing,2011,PhD,4.532,3.726,0.323,2835.3,693.35,0.191,1.9635
Germany,Manufacturing,2011,Unknown,5.092173913,5.736956522,0.323913043,3468.282609,572.8043478,0.205217391,2.113913043
Germany,Manufacturing,2011,High School,5.511428571,3.87,0.197142857,2588.571429,828.8571429,0.22,0.677142857
Germany,Manufacturing,2012,Unknown,6.169565217,4.868478261,0.225869565,2899.543478,808.1086957,0.185,2.610434783
Germany,Manufacturing,2012,PhD,3.051111111,8.311111111,0.201111111,1354.333333,575.3333333,0.408888889,3.851111111
Germany,Manufacturing,2012,High School,8.36625,4.8675,0.365,3244.5,1030.0,0.18875,0.31
Germany,Manufacturing,2012,Bachelor,5.368333333,3.673333333,0.295,1691.833333,559.5,0.168333333,2.118333333
Germany,Manufacturing,2012,Master,5.516,10.651,0.193,2656.5,532.2,0.283,4.044
Germany,Manufacturing,2013,Unknown,6.74047619,6.16452381,0.289285714,3397.309524,735.5952381,0.277857143,2.555238095
Germany,Manufacturing,2013,Bachelor,4.5925,6.045833333,0.321666667,3949.916667,547.3333333,0.296666667,2.9025
Germany,Manufacturing,2013,Master,2.331428571,8.838571429,0.13,1018.142857,594.0,0.344285714,2.988571429
Germany,Manufacturing,2013,High School,7.741428571,8.124285714,0.258571429,1731.428571,861.7142857,0.352857143,3.352857143
Germany,Manufacturing,2013,PhD,4.189090909,3.507272727,0.261818182,2491.909091,644.1818182,0.24,1.726363636
Germany,Manufacturing,2014,Bachelor,5.082,8.58,0.274,3122.0,420.4,0.306,3.376
Germany,Manufacturing,2014,PhD,4.913333333,5.31,0.315555556,2342.555556,521.0,0.234444444,2.354444444
Germany,Manufacturing,2014,High School,10.44875,8.8225,0.08625,2442.5,573.625,0.45625,1.28875
Germany,Manufacturing,2014,Unknown,4.567948718,5.370769231,0.446666667,2929.076923,633.1538462,0.297435897,3.018461538
Germany,Manufacturing,2014,Master,6.6575,4.60125,0.388125,3132.5,837.3125,0.291875,3.33875
Germany,Manufacturing,2015,Master,8.3475,3.8925,0.21125,1354.875,462.375,0.21625,2.6625
Germany,Manufacturing,2015,PhD,6.184615385,3.95,0.230769231,3793.538462,1263.769231,0.126923077,3.728461538
Germany,Manufacturing,2015,High School,9.420909091,8.977272727,0.276363636,2705.0,498.8181818,0.273636364,2.171818182
Germany,Manufacturing,2015,Bachelor,8.718,3.48,0.432,2484.4,0.0,0.12,4.162
Germany,Manufacturing,2015,Unknown,8.93375,4.5685,0.19725,3531.7,496.375,0.20925,2.17375
Germany,Manufacturing,2016,High School,4.746875,4.14625,0.170625,2630.75,636.375,0.245,1.793125
Germany,Manufacturing,2016,Bachelor,7.03375,4.57625,0.52875,3159.0,692.625,0.25,0.715
Germany,Manufacturing,2016,PhD,8.989166667,6.189166667,0.348333333,718.6666667,558.0,0.243333333,3.2875
Germany,Manufacturing,2016,Master,5.3,4.986,0.178,3373.6,485.8,0.408,1.253
Germany,Manufacturing,2016,Unknown,7.580465116,6.59,0.261860465,2351.186047,581.8837209,0.266976744,2.665581395
Germany,Manufacturing,2017,Master,6.573333333,5.804444444,0.3,2357.777778,459.1111111,0.278888889,1.892222222
Germany,Manufacturing,2017,PhD,7.207,5.633,0.428,2217.6,799.1,0.264,3.05
Germany,Manufacturing,2017,Bachelor,6.794,5.212,0.415,2694.4,898.7,0.183,2.471
Germany,Manufacturing,2017,High School,4.848461538,6.857692308,0.277692308,2239.769231,427.9230769,0.196923077,1.219230769
Germany,Manufacturing,2017,Unknown,6.967254902,5.389411765,0.25372549,2782.176471,595.5294118,0.293333333,2.332941176
Germany,Manufacturing,2018,High School,5.35,8.86,0.21875,5238.125,746.5,0.1075,3.90875
Germany,Manufacturing,2018,Unknown,7.3475,6.3975,0.195,2465.291667,626.375,0.23,1.43
Germany,Manufacturing,2018,PhD,10.0625,1.9275,0.11625,2341.625,284.125,0.57875,1.54
Germany,Manufacturing,2018,Bachelor,8.587,2.991,0.347,2452.9,264.2,0.397,2.233
Germany,Manufacturing,2018,Master,5.338,6.618,0.219333333,2733.266667,403.6666667,0.340666667,3.525333333
Germany,Manufacturing,2019,PhD,5.655833333,7.045833333,0.4325,992.6666667,983.1666667,0.280833333,2.698333333
Germany,Manufacturing,2019,Unknown,4.637435897,6.906923077,0.216666667,2623.435897,464.8205128,0.302564103,2.832307692
Germany,Manufacturing,2019,High School,8.001428571,5.098571429,0.269285714,1716.428571,502.6428571,0.207142857,2.912142857
Germany,Manufacturing,2019,Bachelor,6.557,6.221,0.29,1349.7,218.7,0.38,2.595
Germany,Manufacturing,2019,Master,10.13714286,6.02,0.318571429,2918.0,857.7142857,0.298571429,3.958571429
Germany,Manufacturing,2020,High School,10.10142857,8.704285714,0.428571429,3824.285714,476.1428571,0.322857143,3.637142857
Germany,Manufacturing,2020,PhD,8.209166667,5.378333333,0.224166667,1661.833333,526.1666667,0.330833333,1.170833333
Germany,Manufacturing,2020,Master,5.013333333,8.076666667,0.314444444,2153.555556,666.6666667,0.146666667,4.525555556
Germany,Manufacturing,2020,Bachelor,6.410714286,6.082142857,0.473571429,3302.142857,726.8571429,0.275714286,2.130714286
Germany,Manufacturing,2020,Unknown,5.271860465,5.925348837,0.330697674,3533.162791,445.3488372,0.228837209,3.030697674
Germany,Manufacturing,2021,Unknown,8.448684211,5.253684211,0.227631579,1964.526316,525.8947368,0.333157895,3.577631579
Germany,Manufacturing,2021,High School,11.166,4.126,0.38,4414.1,1122.5,0.326,3.623
Germany,Manufacturing,2021,Master,10.2575,10.6625,0.225,5876.125,411.875,0.305,3.925
Germany,Manufacturing,2021,PhD,2.628181818,4.262727273,0.157272727,2765.090909,572.7272727,0.268181818,2.676363636
Germany,Manufacturing,2021,Bachelor,11.26583333,8.510833333,0.111666667,2711.416667,510.4166667,0.1675,2.521666667
Germany,Manufacturing,2022,Bachelor,7.679285714,6.760714286,0.257142857,4177.071429,400.1428571,0.359285714,3.018571429
Germany,Manufacturing,2022,Master,7.083,9.161,0.228,3381.9,434.7,0.175,2.052
Germany,Manufacturing,2022,High School,9.035,9.812142857,0.146428571,2918.0,797.2857143,0.209285714,3.982142857
Germany,Manufacturing,2022,PhD,7.740714286,6.193571429,0.270714286,2112.142857,550.9285714,0.223571429,3.379285714
Germany,Manufacturing,2022,Unknown,5.828444444,7.759777778,0.268,2624.2,620.2888889,0.350888889,2.377111111
Germany,Manufacturing,2023,Master,5.486153846,4.890769231,0.290769231,2879.923077,556.3076923,0.286153846,3.278461538
Germany,Manufacturing,2023,Unknown,4.772631579,5.680789474,0.228421053,2036.631579,668.9473684,0.191052632,2.012631579
Germany,Manufacturing,2023,High School,8.065,4.544166667,0.183333333,3184.083333,692.75,0.178333333,2.259166667
Germany,Manufacturing,2023,Bachelor,6.121428571,4.705714286,0.311428571,305.4285714,290.2857143,0.171428571,1.685714286
Germany,Manufacturing,2023,PhD,6.137272727,7.610909091,0.273636364,2835.363636,766.8181818,0.209090909,2.210909091
Germany,Manufacturing,2024,Master,7.254285714,1.13,0.448571429,4964.142857,335.7142857,0.175714286,2.845714286
Germany,Manufacturing,2024,Unknown,6.151458333,6.727916667,0.354583333,3317.270833,726.875,0.284166667,2.205625
Germany,Manufacturing,2024,PhD,4.003333333,5.633333333,0.733333333,3038.333333,633.3333333,0.323333333,4.536666667
Germany,Manufacturing,2024,High School,8.015555556,8.824444444,0.115555556,1963.888889,320.0,0.043333333,2.354444444
Germany,Manufacturing,2024,Bachelor,7.237857143,7.172142857,0.257142857,4111.357143,597.0714286,0.16,4.629285714
Germany,Manufacturing,2025,High School,8.336,5.683,0.278,638.8,271.2,0.288,2.517
Germany,Manufacturing,2025,Unknown,5.211014493,6.736956522,0.290289855,2479.15942,703.8115942,0.242463768,1.891449275
Germany,Manufacturing,2025,PhD,8.491818182,3.332727273,0.390909091,2016.272727,871.5454545,0.207272727,5.252727273
Germany,Manufacturing,2025,Bachelor,5.899090909,5.135454545,0.326363636,2833.272727,571.1818182,0.112727273,0.899090909
Germany,Manufacturing,2025,Master,5.585454545,7.369090909,0.243636364,753.5454545,318.6363636,0.37,3.075454545
Germany,Media & Entertainment,2010,High School,7.731428571,7.495714286,0.248571429,1079.428571,686.5714286,0.197142857,1.174285714
Germany,Media & Entertainment,2010,PhD,11.66375,6.545,0.4875,3655.0,598.125,0.23625,0.7725
Germany,Media & Entertainment,2010,Unknown,5.481627907,4.916744186,0.286744186,2899.534884,565.1395349,0.217209302,2.34255814
Germany,Media & Entertainment,2010,Bachelor,5.999230769,4.799230769,0.2,4139.153846,886.0,0.12,0.826923077
Germany,Media & Entertainment,2010,Master,7.914,3.112,0.384,3657.1,777.9,0.206,1.314
Germany,Media & Entertainment,2011,PhD,10.645,6.373333333,0.555,4763.166667,735.8333333,0.385,1.455
Germany,Media & Entertainment,2011,Master,5.98875,2.16625,0.24875,4139.625,882.5,0.21125,4.3325
Germany,Media & Entertainment,2011,Bachelor,5.995,3.999166667,0.215,2662.5,261.6666667,0.324166667,2.438333333
Germany,Media & Entertainment,2011,Unknown,5.014347826,7.607173913,0.220869565,3638.782609,707.7608696,0.179130435,2.371086957
Germany,Media & Entertainment,2011,High School,7.494545455,3.596363636,0.311818182,4229.909091,371.2727273,0.25,1.191818182
Germany,Media & Entertainment,2012,Bachelor,7.357272727,8.123636364,0.323636364,1709.090909,543.6363636,0.236363636,3.84
Germany,Media & Entertainment,2012,High School,4.243333333,6.669166667,0.273333333,3470.666667,440.6666667,0.390833333,1.506666667
Germany,Media & Entertainment,2012,PhD,4.68,4.943846154,0.33,4136.461538,528.4615385,0.308461538,1.526153846
Germany,Media & Entertainment,2012,Master,10.14777778,6.144444444,0.222222222,3134.666667,541.1111111,0.181111111,3.637777778
Germany,Media & Entertainment,2012,Unknown,5.019555556,5.577333333,0.225333333,1616.8,624.9111111,0.253555556,3.167777778
Germany,Media & Entertainment,2013,Bachelor,3.90875,5.73,0.2425,1691.6875,677.0,0.18375,3.040625
Germany,Media & Entertainment,2013,High School,1.656666667,10.08083333,0.0,4317.083333,590.9166667,0.16,1.569166667
Germany,Media & Entertainment,2013,Unknown,7.115961538,7.555961538,0.239038462,2167.711538,638.9230769,0.249615385,1.815961538
Germany,Media & Entertainment,2013,PhD,3.984444444,3.715555556,0.106666667,3092.444444,823.0,0.155555556,2.474444444
Germany,Media & Entertainment,2013,Master,6.717142857,3.43,0.431428571,2728.285714,581.1428571,0.377142857,3.495714286
Germany,Media & Entertainment,2014,Master,5.114705882,4.81,0.254705882,2473.0,691.4117647,0.215882353,2.425882353
Germany,Media & Entertainment,2014,Unknown,5.851041667,6.911875,0.334166667,3107.125,725.9791667,0.27375,2.124166667
Germany,Media & Entertainment,2014,High School,6.374375,4.654375,0.458125,3584.6875,482.625,0.295625,1.665625
Germany,Media & Entertainment,2014,Bachelor,9.917142857,8.371428571,0.462857143,1000.571429,462.8571429,0.177142857,1.014285714
Germany,Media & Entertainment,2014,PhD,8.777,8.344,0.2,3359.3,594.3,0.076,0.966
Germany,Media & Entertainment,2015,PhD,9.889,4.07,0.291,2235.9,573.1,0.258,1.837
Germany,Media & Entertainment,2015,Bachelor,9.921818182,5.204545455,0.231818182,1846.818182,761.6363636,0.362727273,3.363636364
Germany,Media & Entertainment,2015,Master,5.416,6.187,0.213,2272.8,435.2,0.238,1.091
Germany,Media & Entertainment,2015,High School,5.928095238,7.601904762,0.212857143,2056.857143,688.3809524,0.243333333,3.333333333
Germany,Media & Entertainment,2015,Unknown,6.915882353,6.950882353,0.289411765,2533.941176,586.2058824,0.263823529,3.823823529
Germany,Media & Entertainment,2016,Master,9.13,4.485,0.128,3647.8,901.5,0.369,2.201
Germany,Media & Entertainment,2016,Unknown,7.006538462,6.982307692,0.280769231,2908.942308,735.2307692,0.259807692,2.076730769
Germany,Media & Entertainment,2016,Bachelor,5.637142857,7.144285714,0.136428571,2501.642857,815.5,0.195,2.605714286
Germany,Media & Entertainment,2016,High School,2.541111111,2.537777778,0.42,2092.666667,394.4444444,0.332222222,5.087777778
Germany,Media & Entertainment,2016,PhD,5.355714286,7.67,0.221428571,2759.285714,998.9285714,0.367857143,1.789285714
Germany,Media & Entertainment,2017,Unknown,7.390232558,6.795813953,0.230930233,3595.116279,828.8604651,0.267906977,2.605348837
Germany,Media & Entertainment,2017,High School,6.06,2.105,0.12,4962.0,1586.0,0.325,2.3775
Germany,Media & Entertainment,2017,Bachelor,7.38,8.336666667,0.08,761.6666667,657.6666667,0.311666667,2.488333333
Germany,Media & Entertainment,2017,PhD,5.043076923,6.048461538,0.138461538,3456.923077,655.8461538,0.089230769,4.14
Germany,Media & Entertainment,2017,Master,8.911111111,8.107777778,0.216666667,3625.222222,371.0,0.096666667,0.654444444
Germany,Media & Entertainment,2018,Master,8.0975,3.335,0.235,3200.166667,824.1666667,0.2,2.8375
Germany,Media & Entertainment,2018,Bachelor,10.33,3.117142857,0.168571429,3646.285714,605.4285714,0.241428571,3.784285714
Germany,Media & Entertainment,2018,PhD,6.278,4.875,0.304,1095.7,306.0,0.234,2.946
Germany,Media & Entertainment,2018,High School,4.1475,7.18,0.1725,2729.75,698.875,0.1525,2.69375
Germany,Media & Entertainment,2018,Unknown,5.430238095,6.82547619,0.31452381,2822.880952,758.4761905,0.215238095,2.181904762
Germany,Media & Entertainment,2019,Bachelor,6.775555556,5.58,0.142222222,3477.0,401.7777778,0.202222222,2.846666667
Germany,Media & Entertainment,2019,High School,6.707857143,6.723571429,0.300714286,1829.785714,1064.142857,0.338571429,3.470714286
Germany,Media & Entertainment,2019,Master,8.99,3.288333333,0.158333333,510.5,730.8333333,0.56,2.66
Germany,Media & Entertainment,2019,Unknown,6.540833333,5.582708333,0.343333333,2504.354167,542.0416667,0.194166667,2.60125
Germany,Media & Entertainment,2019,PhD,5.548333333,5.2275,0.281666667,3740.583333,439.5833333,0.068333333,1.715
Germany,Media & Entertainment,2020,PhD,3.85,4.266153846,0.124615385,2351.076923,988.0,0.386153846,1.117692308
Germany,Media & Entertainment,2020,Unknown,5.601818182,7.117818182,0.324727273,2663.854545,559.2545455,0.217636364,2.851818182
Germany,Media & Entertainment,2020,High School,6.690666667,4.726666667,0.354,2004.733333,868.9333333,0.422,1.268666667
Germany,Media & Entertainment,2020,Master,7.226363636,4.841818182,0.371818182,2448.090909,366.6363636,0.291818182,3.334545455
Germany,Media & Entertainment,2020,Bachelor,4.018461538,7.709230769,0.223076923,1275.153846,896.0769231,0.219230769,1.696153846
Germany,Media & Entertainment,2021,PhD,2.13375,8.2725,0.3975,2072.5,329.375,0.28375,0.99625
Germany,Media & Entertainment,2021,High School,4.78,4.0275,0.355,5098.333333,487.3333333,0.2625,2.01
Germany,Media & Entertainment,2021,Master,4.222307692,8.906923077,0.343076923,3735.384615,337.9230769,0.172307692,5.303846154
Germany,Media & Entertainment,2021,Unknown,5.171458333,6.531458333,0.38875,3143.333333,690.1875,0.230625,2.67
Germany,Media & Entertainment,2021,Bachelor,9.794,6.796,0.332,1944.2,507.2,0.169,1.589
Germany,Media & Entertainment,2022,Unknown,7.839803922,6.370588235,0.236470588,3095.058824,508.1764706,0.249607843,2.946078431
Germany,Media & Entertainment,2022,Master,4.3875,5.005,0.18875,3535.375,619.75,0.2975,3.25375
Germany,Media & Entertainment,2022,PhD,7.828181818,4.941818182,0.340909091,2211.909091,697.4545455,0.310909091,1.623636364
Germany,Media & Entertainment,2022,Bachelor,4.165454545,7.887272727,0.346363636,4073.090909,457.0,0.281818182,2.661818182
Germany,Media & Entertainment,2022,High School,5.254,8.709,0.297,2231.1,562.7,0.196,1.28
Germany,Media & Entertainment,2023,Unknown,6.823913043,7.802608696,0.295217391,2767.23913,688.0869565,0.307608696,1.657826087
Germany,Media & Entertainment,2023,Bachelor,8.03,2.944705882,0.274705882,2209.647059,305.2941176,0.196470588,3.304705882
Germany,Media & Entertainment,2023,High School,3.426923077,9.523846154,0.181538462,3793.461538,421.0,0.213076923,0.343076923
Germany,Media & Entertainment,2023,Master,6.336666667,4.414444444,0.325555556,2702.888889,869.8888889,0.482222222,2.87
Germany,Media & Entertainment,2023,PhD,8.218888889,7.802222222,0.036666667,1295.666667,702.1111111,0.194444444,1.314444444
