ID,Country,Sector,Year,Revenue,growth rate,AI_Adoption_Rate,Automation_Level,Sector_Impact_Score,tech investment,Sector_Growth_Decline,Date,Last_Updated
e166f8be-1067-4a2e-9342-1315aa77e101,India,Finance,2017,592329.02,-4.68,Low,High,4,120977.78,Decline,,2025-08-04 21:01:00
a09f63ef-cffb-4515-980f-03855d76d47b,Ireland,Retail,2017,559672.01,3.53,Low,Low,4,162393.19,Growth,,2025-08-04 21:01:00
2552c3d3-a303-45bc-80da-5ea2440432c6,Germany,Healthcare,2012,808070.38,-4.06,Low,High,3,402955.7,Decline,,2025-08-04 21:01:00
44566b48-ee8b-4c19-8f7c-70b2249556bc,Germany,IT,2019,223362.97,-9.87,Medium,High,2,498521.14,Growth,,2025-08-04 21:01:00
b1633222-68b4-421a-878f-1c4ac8e81d1b,Ireland,Healthcare,2021,676752.98,6.96,High,High,1,405208.47,Growth,,2025-08-04 21:01:00
f4de56ad-84e6-4654-ae2a-9c62c90a7be0,USA,Healthcare,2019,782589.09,7.02,Low,Low,1,308256.38,Growth,,2025-08-04 21:01:00
b6220f2c-6557-403e-96b6-8b097bf93c46,Germany,Retail,2024,880398.58,2.18,High,Low,1,215726.6,Decline,,2025-08-04 21:01:00
35e8d704-7eb0-4e46-b9ed-11984c61a5f7,India,IT,2024,417368.46,3.79,High,Low,5,260909.07,Growth,,2025-08-04 21:01:00
6345fc2f-bc36-42e9-ab07-978c4b75a93f,Ireland,Manufacturing,2016,525336.73,4.04,Low,Medium,2,471523.29,Decline,2023-04-05,2025-08-04 21:01:00
4e982091-1af9-48a3-a82b-06eb6895f336,USA,Retail,2013,230943.69,-9.99,High,Low,4,241306.54,Growth,,2025-08-04 21:01:00
eb08a4b3-f1f4-405a-b120-fd212a0812b3,India,Manufacturing,2015,290750.33,5.28,High,High,4,381219.86,Growth,,2025-08-04 21:01:00
9d095691-bc0b-463a-af00-22639e7e04a1,USA,Manufacturing,2020,233738.71,-1.13,High,High,4,384168.95,Growth,2023-03-05,2025-08-04 21:01:00
7b6be228-fca9-473d-9de3-a9f3593325d8,Canada,IT,2015,269585.92,3.15,Medium,High,5,345037.77,Growth,,2025-08-04 21:01:00
a798423f-8d74-4e3c-884d-fe4a68b72b7e,Canada,Retail,2023,506584.88,4.22,High,Low,2,250058.78,Decline,2022-09-01,2025-08-04 21:01:00
4e4f121f-af7e-417c-812f-4c2ddb68d228,Germany,Manufacturing,2022,523100.57,2.85,Low,High,1,432314.66,Decline,,2025-08-04 21:01:00
5e1d2a6d-1f7e-49b6-bd60-1fdb6014432a,India,Manufacturing,2013,124618.12,-0.83,Medium,Medium,3,116652.62,Growth,2023-06-06,2025-08-04 21:01:00
4dbebf35-469d-4ad8-8ea8-3df8b9da10e0,Germany,IT,2023,150252.55,-3.06,High,High,4,497505.21,Growth,,2025-08-04 21:01:00
559cf144-40be-4a75-8cc3-2ff83442dac8,India,Finance,2016,426367.02,-0.21,High,Medium,3,303069.2,Decline,,2025-08-04 21:01:00
6df66206-1478-429b-943d-f7fd04d34ffd,USA,Healthcare,2020,710588.13,-8.55,Medium,Low,5,361061.04,Growth,,2025-08-04 21:01:00
05eede94-220e-4814-a7e5-cbec18f9d8ce,Germany,Finance,2017,801483.75,8.59,Low,Low,1,76355.43,Decline,,2025-08-04 21:01:00
5fbba795-89ca-4222-9f05-1424a10c8cf5,USA,IT,2012,245821.6,1.18,High,Medium,1,425246.5,Decline,2022-11-12,2025-08-04 21:01:00
d495c05f-de01-45e3-b521-9fd3ebcc9514,Ireland,Retail,2017,690027.97,-6.23,High,Medium,5,270015.96,Growth,,2025-08-04 21:01:00
a828d3e2-999c-4f77-aa87-58cdbef9fdd5,Canada,Healthcare,2024,521466.6,6.93,High,High,3,83093.39,Decline,2024-11-10,2025-08-04 21:01:00
bc795f7c-dfa0-49dc-8456-a993bccf42a4,Canada,IT,2014,238071.31,1.44,High,High,3,102935.97,Growth,,2025-08-04 21:01:00
62f7cac9-16d2-4d00-9f27-94b2697a42e8,USA,Healthcare,2024,831271.37,-2.37,Medium,Medium,3,181853.27,Growth,,2025-08-04 21:01:00
4402497a-3613-47ac-9972-48a5e9b5c984,Ireland,Manufacturing,2013,703002.26,1.49,Low,High,2,223255.79,Growth,2020-02-02,2025-08-04 21:01:00
420862bd-81d3-4b05-a9de-f33f6746e50c,USA,IT,2024,241694.8,-1.76,Low,Low,1,128781.66,Decline,,2025-08-04 21:01:00
2ed45f46-50a5-4ba3-89fd-b46e56aa08f1,Germany,IT,2012,546689.54,-3.5,Low,High,2,338049.16,Decline,2021-04-04,2025-08-04 21:01:00
9423ab54-0bf2-4750-ac6c-4768e93a24d8,India,Finance,2020,126849.53,-4.6,Low,High,5,356106.96,Growth,,2025-08-04 21:01:00
246930e5-3d47-4058-8f66-8db78975dba3,Ireland,Manufacturing,2019,156129.16,2.16,Low,Low,4,177236.0,Growth,,2025-08-04 21:01:00
7216fe84-e1d8-42bf-809f-6e60a6c2983f,India,Manufacturing,2015,554244.93,3.69,High,Low,1,335053.49,Decline,2020-02-10,2025-08-04 21:01:00
ee162fa0-ef05-4afa-8a54-66c87121a5f0,USA,Healthcare,2015,770722.85,-7.67,Low,Low,2,247968.66,Decline,,2025-08-04 21:01:00
ce50d10f-3a8b-4076-a3d1-25bd2cb06a45,Canada,Retail,2022,481916.2,4.03,High,High,3,381332.48,Decline,,2025-08-04 21:01:00
e1102d05-cca0-4fd7-bfb0-04c4cc6cb2b5,Ireland,Finance,2010,522576.51,-4.48,High,High,4,224470.52,Growth,,2025-08-04 21:01:00
94822b90-476a-47b8-86ba-4a8d416b7fa6,Ireland,Finance,2013,546689.54,-0.35,High,Low,5,128994.32,Growth,,2025-08-04 21:01:00
f82c2902-726d-4b7e-af1e-d604de6f050d,Ireland,Healthcare,2023,253727.92,-1.64,High,Low,2,311273.81,Growth,2023-03-10,2025-08-04 21:01:00
0f96ff60-6481-4da2-9e67-b9c96edf5dca,Germany,Finance,2022,203954.59,-0.28,Low,Low,3,76502.65,Decline,2024-03-12,2025-08-04 21:01:00
38a1e4f1-d619-4620-b1a0-58a8ef0d0141,Germany,Healthcare,2024,217469.92,0.03,High,Low,3,260909.07,Decline,,2025-08-04 21:01:00
ed6c196f-7caf-4655-8a22-4a17501eacf8,USA,Manufacturing,2022,403601.7,4.4,Low,High,4,103129.16,Growth,,2025-08-04 21:01:00
8a78a13a-b740-44ef-9eff-083e89a6df55,India,Manufacturing,2016,546689.54,7.94,High,Medium,2,316862.88,Decline,2022-09-07,2025-08-04 21:01:00
706f2a7c-f1a7-42ef-88ab-3731e362d1cd,USA,Retail,2019,477258.91,6.42,Low,Low,1,224015.22,Growth,2020-02-09,2025-08-04 21:01:00
8972f3fe-7ce2-489a-99f6-996f599f8ed8,Canada,Manufacturing,2014,619274.2,-4.37,Low,Low,4,85359.64,Growth,,2025-08-04 21:01:00
30256478-d415-48f9-9dc6-fcc23fb1a510,Germany,Manufacturing,2017,461056.09,6.17,Low,Low,4,170808.84,Decline,2025-10-02,2025-08-04 21:01:00
77030ba8-e259-474a-bc24-720a740a5d0f,Ireland,IT,2011,112070.02,-0.18,Medium,High,3,328633.01,Growth,,2025-08-04 21:01:00
2bee6a9e-8b9a-4b22-9831-b92e75bcda09,Ireland,Healthcare,2012,792421.82,9.02,Low,High,1,142806.9,Growth,,2025-08-04 21:01:00
0de609c9-92d2-49c8-8574-f830ebbed4e7,Ireland,Manufacturing,2024,236027.99,-8.33,High,Medium,4,371061.9,Decline,,2025-08-04 21:01:00
80c828a6-272a-4ca8-8ad9-d58ca1f653b2,Germany,Healthcare,2017,708467.83,2.32,Low,Medium,2,237609.08,Decline,,2025-08-04 21:01:00
51ca7329-75bc-41e2-a0a0-d06c2df249dd,Canada,Retail,2023,662175.38,-6.36,Low,Medium,3,229538.37,Decline,,2025-08-04 21:01:00
04fdd8db-adb6-4dc2-93b7-237faaf46477,India,Healthcare,2020,523820.66,0.01,Low,Medium,4,246238.29,Decline,2021-03-07,2025-08-04 21:01:00
28e7d406-4762-4204-af61-5e1c322e8537,USA,IT,2015,316780.78,-4.67,High,High,4,148178.75,Growth,,2025-08-04 21:01:00
a17507fd-c037-4846-88d7-dc75acc65a59,USA,Retail,2021,258829.63,-7.68,Low,High,5,140096.91,Growth,2024-06-09,2025-08-04 21:01:00
b4152a7c-656c-4db3-9502-8c8262231d67,India,Retail,2012,701671.75,0.74,High,Low,1,392008.45,Growth,,2025-08-04 21:01:00
a4dd654e-ea87-46d6-a6ca-d5d12674bb72,USA,Finance,2013,416842.92,-5.44,Low,High,2,327527.41,Growth,2021-10-07,2025-08-04 21:01:00
422b1807-eeb6-456d-8088-e5dccb526838,Canada,Manufacturing,2019,330631.33,0.03,Low,Low,1,215901.44,Growth,,2025-08-04 21:01:00
d73ddbbc-a55f-4e7a-bef8-eb913fbaa841,Germany,Finance,2020,546689.54,-0.81,Low,Low,1,65260.87,Growth,,2025-08-04 21:01:00
4d08eaa4-b0b5-4a11-8e99-26859845a1e3,Ireland,Finance,2024,546689.54,4.86,High,High,1,355908.28,Growth,,2025-08-04 21:01:00
5e4cf308-3363-458c-afb7-79cbe4f0159a,Canada,Retail,2024,546689.54,5.21,Low,High,4,240111.17,Decline,,2025-08-04 21:01:00
eb3f2c8a-ca5f-4cd0-83d2-383f23522a1a,India,Healthcare,2015,546689.54,3.28,Medium,Medium,3,122781.34,Decline,,2025-08-04 21:01:00
b2cae10d-50c1-4f92-b844-f09022986c91,India,Finance,2011,546689.54,-2.88,Low,Low,5,396963.93,Decline,,2025-08-04 21:01:00
d935b0a0-dbbb-42ef-b2cb-5fa5fee00e2b,USA,Manufacturing,2014,187795.0,-1.29,High,High,1,423426.35,Decline,2024-12-05,2025-08-04 21:01:00
7eb11bd0-e105-40eb-bed2-aab2c5c60012,USA,Manufacturing,2013,208555.93,3.03,Medium,High,3,324387.64,Growth,,2025-08-04 21:01:00
a2d80233-c4f5-4acc-abb4-f317a4495155,Ireland,Manufacturing,2013,546689.54,-5.19,Medium,Low,1,114273.88,Growth,2020-12-02,2025-08-04 21:01:00
deb85d61-456d-487a-aa80-fb024f362df5,Canada,Manufacturing,2011,854195.39,-2.37,Low,High,3,195858.82,Growth,,2025-08-04 21:01:00
372dde63-4864-46e0-8951-0b0c615aca5d,USA,Finance,2022,487592.07,-5.77,High,High,2,324676.02,Decline,,2025-08-04 21:01:00
bb56e4c8-fd38-4cb3-a64a-2ac898c2f679,Germany,Healthcare,2019,554839.82,-8.5,Low,Low,1,211993.01,Decline,,2025-08-04 21:01:00
22ea7bf8-9d66-4630-8c15-79c062b2ebed,Ireland,Healthcare,2021,547164.15,1.56,High,Low,4,260909.07,Growth,,2025-08-04 21:01:00
4e732a2c-ae39-4729-a311-389e4bda39a7,India,Manufacturing,2019,336504.81,0.03,High,Low,2,435993.36,Growth,,2025-08-04 21:01:00
76afd61b-b7d6-40c6-9b51-023fd4407589,Ireland,IT,2019,296802.36,5.02,Low,Low,2,390914.85,Decline,,2025-08-04 21:01:00
1e60118e-9cb1-4591-8181-8f82ab5c72c1,Ireland,Healthcare,2021,839790.69,4.4,Low,High,3,260909.07,Decline,2022-08-10,2025-08-04 21:01:00
4ce84181-621f-4e17-a15a-ecf391aab7f0,Canada,Healthcare,2023,612575.17,-9.62,High,Low,3,260909.07,Decline,,2025-08-04 21:01:00
cdd00189-6b0d-46ca-a41c-ed56d277ee34,India,IT,2017,557635.3,4.11,Medium,Low,3,416941.35,Growth,2023-05-10,2025-08-04 21:01:00
595bea0b-5c41-4c4f-add0-8ee72a8a3199,Germany,Retail,2024,271890.3,4.38,Low,High,4,120297.62,Growth,,2025-08-04 21:01:00
4c8e95a8-1426-4cd4-a3bd-0faeecaaf14d,Ireland,Healthcare,2016,539327.22,4.94,Low,Medium,4,134884.35,Growth,2020-09-06,2025-08-04 21:01:00
7b7ecadb-f58f-4302-b66b-26aeaa45a5a2,Ireland,Manufacturing,2011,278067.05,9.25,Medium,Low,4,150600.72,Growth,,2025-08-04 21:01:00
dc3e318b-090c-4d25-8b00-075b690c5d0f,Germany,Finance,2022,613063.19,-4.06,High,Low,5,82752.61,Growth,2022-07-05,2025-08-04 21:01:00
4fb0d5db-629e-4d3d-92eb-09b978457c3a,Germany,Manufacturing,2020,375960.46,8.71,Low,Low,4,349451.08,Decline,2021-06-11,2025-08-04 21:01:00
7b6ba168-800b-48df-abfb-43de736c2593,USA,Manufacturing,2013,457270.29,-4.32,Low,High,1,204922.22,Growth,,2025-08-04 21:01:00
4dddd278-1828-4f9d-860a-4ef57d80b555,Ireland,Healthcare,2017,115476.2,8.54,High,Medium,3,363863.55,Growth,,2025-08-04 21:01:00
fa19e73b-2ec5-4a9b-9f32-253133ae6077,Ireland,Retail,2013,492627.16,2.7,High,High,3,260909.07,Growth,,2025-08-04 21:01:00
8b354edd-e6c1-4051-af6e-897916cd5b48,Germany,Healthcare,2014,810013.63,5.34,Low,High,4,127284.44,Growth,2021-08-01,2025-08-04 21:01:00
34e8981c-163a-409b-bd36-47f8f6daafc0,Germany,Manufacturing,2020,355127.99,-4.51,Low,Low,3,384148.66,Decline,,2025-08-04 21:01:00
ca9d4489-a418-4fc7-8654-75de139f34cc,Ireland,Healthcare,2011,464706.34,-3.62,Medium,High,5,353515.47,Growth,2021-06-06,2025-08-04 21:01:00
234bb2a6-ef92-4ef0-8cea-ff333e49e1c5,Canada,Retail,2020,608831.46,-2.88,Medium,High,3,87505.71,Decline,2023-08-12,2025-08-04 21:01:00
f1e5318c-2a9f-4bb3-b60d-65aecba6835d,USA,Finance,2012,968428.3,7.68,High,Low,2,457316.5,Growth,,2025-08-04 21:01:00
2e12833f-8537-4f43-b565-1c26cafa7939,USA,IT,2013,585176.8,-3.52,Low,High,4,258866.55,Decline,,2025-08-04 21:01:00
f6faf92e-9db6-417a-921a-55946db028db,Germany,Finance,2019,536855.74,4.88,Medium,Medium,5,294664.34,Growth,2020-01-05,2025-08-04 21:01:00
c92c465e-d0c6-4280-adb4-8aabc6170664,Germany,Finance,2014,350006.18,4.22,Low,Medium,1,220935.54,Decline,,2025-08-04 21:01:00
1341efd3-81be-4788-bf95-ffab82d52916,USA,IT,2020,965699.69,-8.41,High,Medium,4,214441.69,Growth,2023-04-04,2025-08-04 21:01:00
4d7456a0-e7c8-49c6-909e-382d8b07076c,USA,Retail,2011,909172.24,-5.36,High,Low,2,260909.07,Growth,2023-07-08,2025-08-04 21:01:00
9b4de756-306e-4527-a0eb-79a193d296ab,Germany,Healthcare,2020,546689.54,3.89,Medium,Low,3,315271.91,Decline,,2025-08-04 21:01:00
f464e2b0-1073-4367-8d5d-2b0f72f51614,India,IT,2020,388869.36,-1.42,Low,Low,2,402319.88,Growth,2024-10-05,2025-08-04 21:01:00
84d28509-ea21-4a5c-9672-5e4acbdc4a56,India,IT,2020,700708.32,-3.88,High,Medium,4,359889.83,Growth,,2025-08-04 21:01:00
b5b7a564-c19f-47cb-8489-ba5c3e17b656,India,Finance,2013,824618.33,-4.43,Low,High,4,429887.52,Decline,,2025-08-04 21:01:00
46dbeca1-7b81-4da3-946f-6fbd392fff32,Canada,IT,2011,769097.61,2.35,Low,Medium,5,345989.74,Decline,2023-08-06,2025-08-04 21:01:00
dc0f004f-3f07-41d3-9e91-35826fd07b0e,Germany,Manufacturing,2018,617107.2,8.31,Low,High,3,390685.08,Growth,2024-10-02,2025-08-04 21:01:00
a9a8b83a-c339-4e1d-a0a3-905a7ba83d30,Canada,IT,2018,863908.1,-5.89,Low,High,2,388126.14,Decline,,2025-08-04 21:01:00
98f58da2-c415-43a9-9d09-20cdf755721d,USA,Manufacturing,2020,483782.59,0.83,High,High,1,298930.03,Decline,,2025-08-04 21:01:00
c2b269e3-7376-47fd-bf62-28f35e864c08,Ireland,Retail,2010,180375.17,-2.82,High,High,3,135419.84,Decline,,2025-08-04 21:01:00
96b1066b-648b-4d8a-a2c3-82cffb5069d9,Canada,IT,2013,573383.65,-2.44,Low,High,4,326814.98,Decline,2023-08-10,2025-08-04 21:01:00
ef753952-85e8-41de-bbeb-f552af681916,USA,Manufacturing,2011,429098.81,-6.06,Medium,Low,2,452642.55,Decline,,2025-08-04 21:01:00
25c5656b-66eb-45b7-83b2-49fa7c0faf53,Canada,Retail,2024,194458.28,-5.67,Medium,Low,5,336900.35,Growth,,2025-08-04 21:01:00
74c05593-eec2-4dd2-bc1f-4c072ed720c8,Ireland,Retail,2013,363106.82,-0.63,High,Low,5,81839.73,Decline,,2025-08-04 21:01:00
51391ce0-c0e6-43ca-ad14-c38a6f19356e,Ireland,IT,2021,738845.61,0.43,Low,Low,1,308396.28,Decline,,2025-08-04 21:01:00
c976a04c-45bb-4a84-a5d1-cd9ace8cd43a,Ireland,Finance,2021,846142.66,6.51,Low,High,5,174597.69,Decline,2022-02-06,2025-08-04 21:01:00
93180045-30e9-4c2e-843d-82d20a4ac600,USA,Healthcare,2014,826274.97,-3.81,Low,High,5,176716.92,Decline,,2025-08-04 21:01:00
926b0cdb-039e-42da-a053-ba87d7d5cc5e,Germany,Retail,2020,559764.3,-6.24,Low,Medium,3,98525.44,Growth,2021-01-01,2025-08-04 21:01:00
7a5b4600-bfe3-41a0-a89f-e31dd7627be1,India,IT,2016,168848.46,2.83,Low,Medium,5,281240.54,Growth,,2025-08-04 21:01:00
4d87e43c-c0ae-4209-b421-84320c6cd174,Ireland,Manufacturing,2014,781099.32,3.6,Low,Medium,4,453126.46,Decline,,2025-08-04 21:01:00
e20898bd-05e0-4405-8381-c11adcce0fa4,Ireland,Healthcare,2010,995112.44,-2.8,Low,Low,2,178690.31,Growth,2022-12-04,2025-08-04 21:01:00
a6793ff5-a37e-4ea2-bb0d-901120f9d437,Ireland,IT,2024,249815.56,0.1,High,Medium,2,474214.72,Growth,,2025-08-04 21:01:00
7d94f808-8733-4a45-a4ef-454e11a34751,USA,Finance,2024,358318.68,-2.4,Low,High,4,247234.78,Growth,,2025-08-04 21:01:00
f504149e-c2a4-410c-a9c8-70a7c28adeb3,Canada,Finance,2023,269174.01,-6.59,High,High,3,285122.11,Decline,,2025-08-04 21:01:00
82034ec5-7e9c-45b7-b6ae-3c0cef3d128a,Canada,Healthcare,2024,910559.39,0.59,Low,Low,3,312138.36,Decline,,2025-08-04 21:01:00
987d3090-3edb-4ee1-aed8-56a2c51e4de2,USA,Manufacturing,2018,973115.32,9.16,High,Low,3,320918.79,Growth,,2025-08-04 21:01:00
1d1f85ca-cca5-48f4-94d7-393ec1aa91e1,India,Manufacturing,2023,864768.0,6.46,Low,Medium,1,367170.11,Growth,2020-07-03,2025-08-04 21:01:00
8aaac26a-ae80-4507-b1be-550a1b82674b,Canada,IT,2018,332278.11,5.64,Medium,High,5,200578.32,Decline,2024-07-04,2025-08-04 21:01:00
df868fa0-0ddd-44c0-aec3-53203322f237,Germany,IT,2024,484600.19,0.85,Low,Low,4,386885.19,Growth,,2025-08-04 21:01:00
f57c4b9d-7ead-4606-b9bd-18831c47d77b,Ireland,Healthcare,2012,546689.54,8.22,Medium,High,4,314621.18,Growth,,2025-08-04 21:01:00
6f3dbd95-d6f6-46ba-a49c-bbfc2596041b,Germany,Retail,2013,495385.46,9.5,Low,High,1,147105.63,Growth,,2025-08-04 21:01:00
ae27c86f-e062-4d1e-ae0c-37f6c1a3f1d1,Canada,IT,2015,316876.21,0.03,Low,High,3,300573.88,Decline,,2025-08-04 21:01:00
b7f2da21-cf73-48d4-ba03-8144f384ce2b,USA,IT,2015,815182.33,-7.87,Medium,Medium,1,496931.23,Growth,,2025-08-04 21:01:00
437e2ba2-a274-4794-8475-3d44e471e3c8,USA,Manufacturing,2022,278800.52,-7.99,Low,Medium,5,334101.63,Growth,2024-10-12,2025-08-04 21:01:00
64f1dbdb-93fb-4a56-b0e5-0b0081c404af,India,Manufacturing,2015,965126.67,-5.2,Low,High,3,259047.88,Growth,2021-10-04,2025-08-04 21:01:00
f334ce82-cf71-48d3-b80b-3ae7ffc03ade,Ireland,IT,2014,152170.2,-0.18,Low,Low,2,295617.56,Decline,,2025-08-04 21:01:00
c402fc50-9c5e-4755-8600-8f1b70951931,Canada,Manufacturing,2020,546689.54,6.6,Medium,Low,4,264686.44,Growth,,2025-08-04 21:01:00
02c55c86-b2ef-4dac-93c1-7c76fa021ec0,Ireland,Healthcare,2023,251222.53,-6.9,High,Medium,1,390935.84,Decline,,2025-08-04 21:01:00
6789b7a3-6699-4a76-b3dc-47592f5e49e3,Ireland,IT,2017,117530.4,5.35,Low,Low,4,321014.23,Decline,,2025-08-04 21:01:00
c19133dd-2932-4d1b-80b5-bcf937f042aa,Germany,IT,2013,248864.39,-4.9,High,High,1,156185.49,Decline,2022-01-07,2025-08-04 21:01:00
8facad9c-586b-4514-b195-5681e5728e2b,Ireland,IT,2022,203286.46,3.73,Low,Low,2,250016.37,Growth,,2025-08-04 21:01:00
4419760d-2e7b-4a3d-a67c-42809f3a1c8d,Germany,Manufacturing,2023,251344.48,-3.43,High,High,4,157971.7,Growth,2024-05-07,2025-08-04 21:01:00
ae8d0ce6-0808-49d0-9c23-d4e8dde05dce,Canada,Manufacturing,2023,631334.58,3.18,High,High,4,290237.38,Growth,,2025-08-04 21:01:00
9eb24d32-3219-46a4-8a78-fe11488dcfd0,USA,Retail,2021,515963.6,0.03,Low,High,4,421744.57,Growth,,2025-08-04 21:01:00
6287a404-9de8-48b2-aaf2-7e6cf02e54c1,Germany,IT,2010,285929.64,2.51,Low,High,5,476654.62,Growth,2021-12-12,2025-08-04 21:01:00
b0d72b3b-ca7b-45fb-9551-5851226d2d05,Canada,Healthcare,2023,239339.25,1.86,Low,Low,4,67676.63,Growth,,2025-08-04 21:01:00
72fe3a6d-bf69-409e-a4c7-6cb7c621e012,USA,Retail,2016,868599.72,1.25,Low,High,3,153975.47,Growth,,2025-08-04 21:01:00
b4adc72b-f7bd-4478-88db-b062b6c983ff,Germany,Finance,2012,460795.37,8.96,Low,High,3,341147.92,Decline,,2025-08-04 21:01:00
6f1be330-3f28-4c40-804a-1bf6f66bfc3d,USA,Finance,2017,904549.32,-0.97,Low,High,1,201679.59,Growth,,2025-08-04 21:01:00
1aa2bbe5-15e8-4e47-8bd1-9b2caf89ebc4,India,Finance,2019,174712.63,0.03,High,Medium,2,389472.08,Growth,,2025-08-04 21:01:00
b9983a83-1c84-409d-b7c7-dcc5c3ea4fba,Ireland,Finance,2014,165880.59,-5.24,Low,Low,3,205640.54,Decline,,2025-08-04 21:01:00
dc19ae0e-11ad-47c4-8e3e-32b5a0fd05c1,Ireland,Retail,2020,568357.99,5.49,Medium,Low,1,308768.77,Decline,2021-01-11,2025-08-04 21:01:00
48f8cadd-a246-4769-9b58-dd01aef73311,Canada,Manufacturing,2013,546689.54,-8.47,Low,Low,2,287132.95,Growth,2020-04-09,2025-08-04 21:01:00
e9f72bf4-e967-4d2a-9db3-9ca724b57092,USA,Retail,2016,409301.24,8.86,High,Low,3,261328.3,Growth,,2025-08-04 21:01:00
91a13810-c604-4fed-92ac-5c695205067c,Canada,IT,2011,793066.18,3.64,Low,High,1,150817.75,Decline,2021-09-08,2025-08-04 21:01:00
fdeb8467-da68-469f-914b-f4f411e81e4d,Ireland,IT,2019,926553.37,-6.01,High,Low,3,487458.54,Decline,,2025-08-04 21:01:00
db975c21-100c-42c9-9bac-34ec999f9294,India,Retail,2023,449778.47,3.09,Low,High,2,427199.62,Decline,,2025-08-04 21:01:00
23c2ab33-d9fb-4f3d-9ccf-78efbac46d6d,India,Retail,2018,512161.04,1.38,Low,Medium,3,68396.43,Growth,,2025-08-04 21:01:00
011daa00-3804-41f1-b823-d31cba2610bc,India,Healthcare,2018,364909.48,-5.15,Low,High,4,449961.86,Growth,,2025-08-04 21:01:00
5b810286-cca8-4dc0-a003-ddd6072b2ac6,Ireland,Healthcare,2013,972010.46,0.65,High,Low,4,259182.45,Growth,2021-01-08,2025-08-04 21:01:00
50f73670-f490-4957-b176-2944a706cc2d,Ireland,Healthcare,2013,757321.47,-3.95,Low,High,2,360709.39,Growth,2024-05-05,2025-08-04 21:01:00
07eb3b73-db5a-4bdb-888e-1c4ac728f80b,USA,IT,2020,242832.69,-2.31,Medium,Medium,4,229952.21,Decline,2022-04-12,2025-08-04 21:01:00
da258d9b-e4f0-43c1-a38b-aa12e5557a22,USA,Manufacturing,2016,886592.17,4.23,High,High,4,260909.07,Decline,,2025-08-04 21:01:00
42ecf1c7-3aa1-47f1-ad17-00faa73c96ff,India,Finance,2010,107788.88,0.76,Low,Medium,3,255160.83,Decline,,2025-08-04 21:01:00
6496ef9a-c727-4afd-997b-79455b8637b4,India,Healthcare,2015,305579.08,3.89,Medium,Medium,1,145745.15,Decline,,2025-08-04 21:01:00
1e8280d6-c798-4ec5-9ffb-2a24e576cebc,Ireland,Finance,2017,980929.31,-3.03,Low,Low,5,64386.52,Decline,,2025-08-04 21:01:00
952b03cd-8726-4f67-a858-a07addf2490e,Canada,IT,2020,344096.01,-0.26,Low,High,5,120272.18,Decline,2022-10-09,2025-08-04 21:01:00
0421b826-6ee8-4a7f-a909-4e216ea95bb6,USA,Healthcare,2010,181621.58,-2.52,High,Low,3,68419.83,Decline,,2025-08-04 21:01:00
c5d50370-7870-4a06-a3e9-7cb9d070eceb,Germany,Healthcare,2012,995330.7,-2.35,Low,Medium,5,260909.07,Decline,,2025-08-04 21:01:00
5156316f-e913-4b16-bea6-257745b7478e,Germany,Finance,2012,242933.92,6.94,High,Medium,4,86867.67,Decline,2022-05-04,2025-08-04 21:01:00
3e692809-beda-4ab3-9f48-9ee9f11a7c84,Canada,Retail,2011,761887.23,-3.57,Medium,High,4,463023.72,Decline,,2025-08-04 21:01:00
4ec75868-de3a-4cc0-abd4-4446fdfa525c,India,IT,2012,467275.16,7.03,Medium,Low,1,52283.17,Decline,,2025-08-04 21:01:00
8125d1ea-7257-496f-8e06-1677b088496e,Germany,Manufacturing,2022,629772.68,3.61,Medium,High,3,104239.32,Growth,2021-09-02,2025-08-04 21:01:00
74bc65f0-2320-46fd-8a22-4fc275b5376d,India,Retail,2017,862175.44,-7.18,Low,Medium,4,361186.55,Growth,2025-02-02,2025-08-04 21:01:00
001d0083-e672-46ac-b109-11e29631de8c,Ireland,Retail,2017,392934.84,-1.66,Low,High,5,214898.27,Decline,,2025-08-04 21:01:00
4c3fe1bd-354c-40b9-b46e-578aa59d1622,India,Healthcare,2012,374624.51,-0.99,Low,Medium,3,439776.5,Growth,2022-11-02,2025-08-04 21:01:00
e4e4fb7b-980b-4a4a-93b3-bf83a780b321,Ireland,Healthcare,2013,546689.54,-0.23,Low,High,3,53338.14,Growth,2024-04-06,2025-08-04 21:01:00
51094c30-f8d4-4f87-b609-552c727be240,India,Healthcare,2017,968789.23,-2.83,High,Low,5,167473.67,Decline,,2025-08-04 21:01:00
9a9d9ee7-7c9a-4b48-8a8c-359db5eb8ac8,Canada,Healthcare,2017,826451.92,-7.5,Low,Low,2,145730.57,Decline,,2025-08-04 21:01:00
119896bc-dc15-49a9-a2aa-50a34c7bc9ab,USA,Healthcare,2010,517116.14,6.17,Low,High,2,104689.16,Decline,,2025-08-04 21:01:00
7d589859-84a2-46ce-a4c0-5ab191f7b5ff,India,IT,2021,780643.82,-6.43,Low,Medium,1,303511.11,Growth,2021-11-01,2025-08-04 21:01:00
4891fc1a-e3cd-422a-bce0-7555e84e13ef,USA,Retail,2016,151016.57,-1.63,High,High,3,93934.52,Decline,,2025-08-04 21:01:00
5b748ffa-6938-4a79-a049-382811e7b109,India,Healthcare,2017,591985.8,8.42,Low,Medium,2,54501.41,Growth,2021-11-03,2025-08-04 21:01:00
